time,T_amb,Dew_point,Relative_humidity_percent,Atmostorheric_station_pressure_Pa,Extraterrestrial_horizontal_radiation_Wh/m2,Extraterrestrial_direct_normal_radiation_Wh/m2,Horizontal_infrared_radiation_intensity_Wh/m2,Global_horizontal_radiation_Wh/m2,Direct_normal_radiation_Wh/m2,Diffuse_horizontal_radiation_Wh/m2,Av_global_horizontal_illuminance_lux,Direct_normal_illuminance_lux,Diffuse_horizontal_illuminance_lux,Zenith_luminance_Cd/m2_during_minutes_preceding_indicated_time,Wind_direction,Wind_storeed_m/s,Total_sky_cover,Opaque_sky_cover,Visibility_km,Ceiling_height_m,Present_weather_observation,Present_weather_codes,Precipitable_water_mm,Aerosol_optical_depth,Snow_depth_cm,Days_since_last_snowfall,Albedo,Liquid_precipitation_depth_mm,Liquid_precipitation_quantity
12653100,19.9,14.6,72,99600,953,1330,364,346,31,324,39500,2500,37200,13690,170,3.1,9,4,10,7500,9,999999999,0,0.19,1,88,0,0,0
12654000,20.3,14.9,71,99500,1075,1330,359,404,40,371,45400,3800,42700,15000,190,3.1,9,2,10,6900,9,999999999,0,0.19,1,88,0,0,0
12654900,20.3,14.9,71,99500,1075,1330,359,404,40,371,45400,3800,42700,15000,190,3.1,9,2,10,6900,9,999999999,0,0.19,1,88,0,0,0
12655800,20.3,14.9,71,99500,1075,1330,359,404,40,371,45400,3800,42700,15000,190,3.1,9,2,10,6900,9,999999999,0,0.19,1,88,0,0,0
12656700,20.3,14.9,71,99500,1075,1330,359,404,40,371,45400,3800,42700,15000,190,3.1,9,2,10,6900,9,999999999,0,0.19,1,88,0,0,0
12657600,21.3,15,67,99500,1149,1330,374,261,5,257,31100,300,30800,12390,200,1.5,10,5,5,3000,0,999999919,0,0.19,1,88,0,0,0
12658500,21.3,15,67,99500,1149,1330,374,261,5,257,31100,300,30800,12390,200,1.5,10,5,5,3000,0,999999919,0,0.19,1,88,0,0,0
12659400,21.3,15,67,99500,1149,1330,374,261,5,257,31100,300,30800,12390,200,1.5,10,5,5,3000,0,999999919,0,0.19,1,88,0,0,0
12660300,21.3,15,67,99500,1149,1330,374,261,5,257,31100,300,30800,12390,200,1.5,10,5,5,3000,0,999999919,0,0.19,1,88,0,0,0
12661200,21.2,15.9,72,99500,1170,1330,372,266,5,262,31800,300,31500,12630,180,3.6,10,4,5,3000,0,999999919,0,0.19,1,88,0,0,0
12662100,21.2,15.9,72,99500,1170,1330,372,266,5,262,31800,300,31500,12630,180,3.6,10,4,5,3000,0,999999919,0,0.19,1,88,0,0,0
12663000,21.2,15.9,72,99500,1170,1330,372,266,5,262,31800,300,31500,12630,180,3.6,10,4,5,3000,0,999999919,0,0.19,1,88,0,0,0
12663900,21.2,15.9,72,99500,1170,1330,372,266,5,262,31800,300,31500,12630,180,3.6,10,4,5,3000,0,999999919,0,0.19,1,88,0,0,0
12664800,22.3,15.2,64,99400,1136,1330,376,573,258,352,63800,24000,43000,14460,170,3.6,7,4,6,6900,9,999999999,0,0.19,1,88,0,0,0
12665700,22.3,15.2,64,99400,1136,1330,376,573,258,352,63800,24000,43000,14460,170,3.6,7,4,6,6900,9,999999999,0,0.19,1,88,0,0,0
12666600,22.3,15.2,64,99400,1136,1330,376,573,258,352,63800,24000,43000,14460,170,3.6,7,4,6,6900,9,999999999,0,0.19,1,88,0,0,0
12667500,22.3,15.2,64,99400,1136,1330,376,573,258,352,63800,24000,43000,14460,170,3.6,7,4,6,6900,9,999999999,0,0.19,1,88,0,0,0
12668400,23.4,14.2,56,99400,1049,1330,381,616,331,355,67900,31000,42900,12240,200,3.6,6,4,8,7200,9,999999999,0,0.19,1,88,0,0,0
12669300,23.4,14.2,56,99400,1049,1330,381,616,331,355,67900,31000,42900,12240,200,3.6,6,4,8,7200,9,999999999,0,0.19,1,88,0,0,0
12670200,23.4,14.2,56,99400,1049,1330,381,616,331,355,67900,31000,42900,12240,200,3.6,6,4,8,7200,9,999999999,0,0.19,1,88,0,0,0
12671100,23.4,14.2,56,99400,1049,1330,381,616,331,355,67900,31000,42900,12240,200,3.6,6,4,8,7200,9,999999999,0,0.19,1,88,0,0,0
12672000,23.2,13.6,55,99300,917,1330,379,518,314,302,56700,29300,36900,8530,180,2.6,6,4,10,7500,9,999999999,0,0.19,1,88,0,0,0
12672900,23.2,13.6,55,99300,917,1330,379,518,314,302,56700,29300,36900,8530,180,2.6,6,4,10,7500,9,999999999,0,0.19,1,88,0,0,0
12673800,23.2,13.6,55,99300,917,1330,379,518,314,302,56700,29300,36900,8530,180,2.6,6,4,10,7500,9,999999999,0,0.19,1,88,0,0,0
12674700,23.2,13.6,55,99300,917,1330,379,518,314,302,56700,29300,36900,8530,180,2.6,6,4,10,7500,9,999999999,0,0.19,1,88,0,0,0
12675600,23.3,14.1,56,99300,747,1330,380,468,498,189,50900,45700,25700,4230,190,3.1,4,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12676500,23.3,14.1,56,99300,747,1330,380,468,498,189,50900,45700,25700,4230,190,3.1,4,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12677400,23.3,14.1,56,99300,747,1330,380,468,498,189,50900,45700,25700,4230,190,3.1,4,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12678300,23.3,14.1,56,99300,747,1330,380,468,498,189,50900,45700,25700,4230,190,3.1,4,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12679200,22.6,13.4,56,99300,551,1330,376,255,200,172,28200,17500,20700,4060,200,0.5,6,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12680100,22.6,13.4,56,99300,551,1330,376,255,200,172,28200,17500,20700,4060,200,0.5,6,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12681000,22.6,13.4,56,99300,551,1330,376,255,200,172,28200,17500,20700,4060,200,0.5,6,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12681900,22.6,13.4,56,99300,551,1330,376,255,200,172,28200,17500,20700,4060,200,0.5,6,4,10,22000,9,999999999,0,0.19,1,88,0,0,0
12682800,21.9,13.5,59,99200,342,1330,378,122,94,98,13500,7000,12000,2160,320,2.1,6,6,10,1050,9,999999999,0,0.19,1,88,0,0,0
12683700,21.9,13.5,59,99200,342,1330,378,122,94,98,13500,7000,12000,2160,320,2.1,6,6,10,1050,9,999999999,0,0.19,1,88,0,0,0
12684600,21.9,13.5,59,99200,342,1330,378,122,94,98,13500,7000,12000,2160,320,2.1,6,6,10,1050,9,999999999,0,0.19,1,88,0,0,0
12685500,21.9,13.5,59,99200,342,1330,378,122,94,98,13500,7000,12000,2160,320,2.1,6,6,10,1050,9,999999999,0,0.19,1,88,0,0,0
12686400,20.3,14.6,70,99300,136,1330,376,22,0,22,2500,0,2500,790,320,2.1,7,7,10.7,1050,9,999999999,0,0.19,1,88,0,0,0
12687300,20.3,14.6,70,99300,136,1330,376,22,0,22,2500,0,2500,790,320,2.1,7,7,10.7,1050,9,999999999,0,0.19,1,88,0,0,0
12688200,20.3,14.6,70,99300,136,1330,376,22,0,22,2500,0,2500,790,320,2.1,7,7,10.7,1050,9,999999999,0,0.19,1,88,0,0,0
12689100,20.3,14.6,70,99300,136,1330,376,22,0,22,2500,0,2500,790,320,2.1,7,7,10.7,1050,9,999999999,0,0.19,1,88,0,0,0
12690000,18.7,15.6,82,99300,4,1330,383,0,0,0,100,0,100,10,320,2.1,9,9,11.3,1050,9,999999999,0,0.19,1,88,0,0,0
12690900,18.7,15.6,82,99300,4,1330,383,0,0,0,100,0,100,10,320,2.1,9,9,11.3,1050,9,999999999,0,0.19,1,88,0,0,0
12691800,18.7,15.6,82,99300,4,1330,383,0,0,0,100,0,100,10,320,2.1,9,9,11.3,1050,9,999999999,0,0.19,1,88,0,0,0
12692700,18.7,15.6,82,99300,4,1330,383,0,0,0,100,0,100,10,320,2.1,9,9,11.3,1050,9,999999999,0,0.19,1,88,0,0,0
12693600,17.1,16.5,96,99300,0,1330,386,0,0,0,0,0,0,0,360,2.1,10,10,12,780,0,199999999,0,0.19,1,88,0,0,0
12694500,17.1,16.5,96,99300,0,1330,386,0,0,0,0,0,0,0,360,2.1,10,10,12,780,0,199999999,0,0.19,1,88,0,0,0
12695400,17.1,16.5,96,99300,0,1330,386,0,0,0,0,0,0,0,360,2.1,10,10,12,780,0,199999999,0,0.19,1,88,0,0,0
12696300,17.1,16.5,96,99300,0,1330,386,0,0,0,0,0,0,0,360,2.1,10,10,12,780,0,199999999,0,0.19,1,88,0,0,0
12697200,17,15.9,93,99300,0,1330,357,0,0,0,0,0,0,0,320,3.1,10,6,3,3000,0,199999999,0,0.19,1,88,0,0,0
12698100,17,15.9,93,99300,0,1330,357,0,0,0,0,0,0,0,320,3.1,10,6,3,3000,0,199999999,0,0.19,1,88,0,0,0
12699000,17,15.9,93,99300,0,1330,357,0,0,0,0,0,0,0,320,3.1,10,6,3,3000,0,199999999,0,0.19,1,88,0,0,0
12699900,17,15.9,93,99300,0,1330,357,0,0,0,0,0,0,0,320,3.1,10,6,3,3000,0,199999999,0,0.19,1,88,0,0,0
12700800,17,15.9,93,99300,0,1330,385,0,0,0,0,0,0,0,350,1.5,10,10,3,450,0,199999999,0,0.19,1,88,0,0,0
12701700,17,15.9,93,99300,0,1330,385,0,0,0,0,0,0,0,350,1.5,10,10,3,450,0,199999999,0,0.19,1,88,0,0,0
12702600,17,15.9,93,99300,0,1330,385,0,0,0,0,0,0,0,350,1.5,10,10,3,450,0,199999999,0,0.19,1,88,0,0,0
12703500,17,15.9,93,99300,0,1330,385,0,0,0,0,0,0,0,350,1.5,10,10,3,450,0,199999999,0,0.19,1,88,0,0,0
12704400,15.9,15.5,97,99300,0,1330,379,0,0,0,0,0,0,0,80,2.6,10,10,3.5,690,0,919999999,0,0.191,1,88,0,0,0
12705300,15.9,15.5,97,99300,0,1330,379,0,0,0,0,0,0,0,80,2.6,10,10,3.5,690,0,919999999,0,0.191,1,88,0,0,0
12706200,15.9,15.5,97,99300,0,1330,379,0,0,0,0,0,0,0,80,2.6,10,10,3.5,690,0,919999999,0,0.191,1,88,0,0,0
12707100,15.9,15.5,97,99300,0,1330,379,0,0,0,0,0,0,0,80,2.6,10,10,3.5,690,0,919999999,0,0.191,1,88,0,0,0
12708000,15.3,14.5,95,99300,0,1330,374,0,0,0,0,0,0,0,80,1,10,10,5,480,0,919999999,0,0.191,1,88,0,0,0
12708900,15.3,14.5,95,99300,0,1330,374,0,0,0,0,0,0,0,80,1,10,10,5,480,0,919999999,0,0.191,1,88,0,0,0
12709800,15.3,14.5,95,99300,0,1330,374,0,0,0,0,0,0,0,80,1,10,10,5,480,0,919999999,0,0.191,1,88,0,0,0
12710700,15.3,14.5,95,99300,0,1330,374,0,0,0,0,0,0,0,80,1,10,10,5,480,0,919999999,0,0.191,1,88,0,0,0
12711600,15,14.2,95,99300,0,1330,362,0,0,0,0,0,0,0,120,2.1,10,9,6,690,9,999999999,0,0.191,1,88,0,0,0
12712500,15,14.2,95,99300,0,1330,362,0,0,0,0,0,0,0,120,2.1,10,9,6,690,9,999999999,0,0.191,1,88,0,0,0
12713400,15,14.2,95,99300,0,1330,362,0,0,0,0,0,0,0,120,2.1,10,9,6,690,9,999999999,0,0.191,1,88,0,0,0
12714300,15,14.2,95,99300,0,1330,362,0,0,0,0,0,0,0,120,2.1,10,9,6,690,9,999999999,0,0.191,1,88,0,0,0
12715200,15,14.2,95,99300,0,1330,372,0,0,0,0,0,0,0,230,1.5,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12716100,15,14.2,95,99300,0,1330,372,0,0,0,0,0,0,0,230,1.5,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12717000,15,14.2,95,99300,0,1330,372,0,0,0,0,0,0,0,230,1.5,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12717900,15,14.2,95,99300,0,1330,372,0,0,0,0,0,0,0,230,1.5,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12718800,15,14.2,95,99300,19,1330,372,1,0,1,200,0,200,50,220,4.6,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12719700,15,14.2,95,99300,19,1330,372,1,0,1,200,0,200,50,220,4.6,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12720600,15,14.2,95,99300,19,1330,372,1,0,1,200,0,200,50,220,4.6,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12721500,15,14.2,95,99300,19,1330,372,1,0,1,200,0,200,50,220,4.6,10,10,7,690,0,999999099,0,0.191,1,88,0,0,0
12722400,14.9,14.1,95,99400,188,1330,372,17,0,17,2000,0,2000,680,210,5.1,10,10,5,300,0,999999099,0,0.191,1,88,0,0,0
12723300,14.9,14.1,95,99400,188,1330,372,17,0,17,2000,0,2000,680,210,5.1,10,10,5,300,0,999999099,0,0.191,1,88,0,0,0
12724200,14.9,14.1,95,99400,188,1330,372,17,0,17,2000,0,2000,680,210,5.1,10,10,5,300,0,999999099,0,0.191,1,88,0,0,0
12725100,14.9,14.1,95,99400,188,1330,372,17,0,17,2000,0,2000,680,210,5.1,10,10,5,300,0,999999099,0,0.191,1,88,0,0,0
12726000,14.8,14,95,99400,396,1330,371,58,0,58,6800,0,6800,2430,200,4.1,10,10,4.5,240,0,999999099,0,0.191,1,88,0,0,0
12726900,14.8,14,95,99400,396,1330,371,58,0,58,6800,0,6800,2430,200,4.1,10,10,4.5,240,0,999999099,0,0.191,1,88,0,0,0
12727800,14.8,14,95,99400,396,1330,371,58,0,58,6800,0,6800,2430,200,4.1,10,10,4.5,240,0,999999099,0,0.191,1,88,0,0,0
12728700,14.8,14,95,99400,396,1330,371,58,0,58,6800,0,6800,2430,200,4.1,10,10,4.5,240,0,999999099,0,0.191,1,88,0,0,0
12729600,14.3,13,92,99400,602,1330,367,110,0,110,12800,0,12900,4820,210,4.6,10,10,4.5,210,0,909999999,0,0.191,1,88,0,0,0
12730500,14.3,13,92,99400,602,1330,367,110,0,110,12800,0,12900,4820,210,4.6,10,10,4.5,210,0,909999999,0,0.191,1,88,0,0,0
12731400,14.3,13,92,99400,602,1330,367,110,0,110,12800,0,12900,4820,210,4.6,10,10,4.5,210,0,909999999,0,0.191,1,88,0,0,0
12732300,14.3,13,92,99400,602,1330,367,110,0,110,12800,0,12900,4820,210,4.6,10,10,4.5,210,0,909999999,0,0.191,1,88,0,0,0
12733200,14,12.6,91,99500,793,1330,365,162,0,161,19000,0,19000,7440,190,5.1,10,10,7,240,9,999999999,0,0.191,1,88,0,0,0
12734100,14,12.6,91,99500,793,1330,365,162,0,161,19000,0,19000,7440,190,5.1,10,10,7,240,9,999999999,0,0.191,1,88,0,0,0
12735000,14,12.6,91,99500,793,1330,365,162,0,161,19000,0,19000,7440,190,5.1,10,10,7,240,9,999999999,0,0.191,1,88,0,0,0
12735900,14,12.6,91,99500,793,1330,365,162,0,161,19000,0,19000,7440,190,5.1,10,10,7,240,9,999999999,0,0.191,1,88,0,0,0
12736800,14.3,12.6,90,99500,954,1330,367,207,3,205,24500,200,24300,9770,210,5.7,10,10,9,300,9,999999999,0,0.191,1,88,0,0,0
12737700,14.3,12.6,90,99500,954,1330,367,207,3,205,24500,200,24300,9770,210,5.7,10,10,9,300,9,999999999,0,0.191,1,88,0,0,0
12738600,14.3,12.6,90,99500,954,1330,367,207,3,205,24500,200,24300,9770,210,5.7,10,10,9,300,9,999999999,0,0.191,1,88,0,0,0
12739500,14.3,12.6,90,99500,954,1330,367,207,3,205,24500,200,24300,9770,210,5.7,10,10,9,300,9,999999999,0,0.191,1,88,0,0,0
12740400,15.4,12.5,83,99500,1076,1330,372,241,4,238,28700,300,28500,11500,200,5.1,10,10,15,360,9,999999999,0,0.191,1,88,0,0,0
12741300,15.4,12.5,83,99500,1076,1330,372,241,4,238,28700,300,28500,11500,200,5.1,10,10,15,360,9,999999999,0,0.191,1,88,0,0,0
12742200,15.4,12.5,83,99500,1076,1330,372,241,4,238,28700,300,28500,11500,200,5.1,10,10,15,360,9,999999999,0,0.191,1,88,0,0,0
12743100,15.4,12.5,83,99500,1076,1330,372,241,4,238,28700,300,28500,11500,200,5.1,10,10,15,360,9,999999999,0,0.191,1,88,0,0,0
12744000,15.9,12.4,80,99500,1150,1330,365,441,98,357,49700,9400,41900,15080,200,5.7,9,9,25,540,9,999999999,0,0.191,1,88,0,0,0
12744900,15.9,12.4,80,99500,1150,1330,365,441,98,357,49700,9400,41900,15080,200,5.7,9,9,25,540,9,999999999,0,0.191,1,88,0,0,0
12745800,15.9,12.4,80,99500,1150,1330,365,441,98,357,49700,9400,41900,15080,200,5.7,9,9,25,540,9,999999999,0,0.191,1,88,0,0,0
12746700,15.9,12.4,80,99500,1150,1330,365,441,98,357,49700,9400,41900,15080,200,5.7,9,9,25,540,9,999999999,0,0.191,1,88,0,0,0
12747600,15.7,12.3,80,99500,1171,1330,374,268,5,264,32100,300,31800,12710,190,4.6,10,10,25,540,9,999999999,0,0.191,1,88,0,0,0
12748500,15.7,12.3,80,99500,1171,1330,374,268,5,264,32100,300,31800,12710,190,4.6,10,10,25,540,9,999999999,0,0.191,1,88,0,0,0
12749400,15.7,12.3,80,99500,1171,1330,374,268,5,264,32100,300,31800,12710,190,4.6,10,10,25,540,9,999999999,0,0.191,1,88,0,0,0
12750300,15.7,12.3,80,99500,1171,1330,374,268,5,264,32100,300,31800,12710,190,4.6,10,10,25,540,9,999999999,0,0.191,1,88,0,0,0
12751200,15.7,11.8,78,99500,1137,1330,373,259,5,255,30900,300,30600,12280,190,4.6,10,10,25,1050,9,999999999,0,0.191,1,88,0,0,0
12752100,15.7,11.8,78,99500,1137,1330,373,259,5,255,30900,300,30600,12280,190,4.6,10,10,25,1050,9,999999999,0,0.191,1,88,0,0,0
12753000,15.7,11.8,78,99500,1137,1330,373,259,5,255,30900,300,30600,12280,190,4.6,10,10,25,1050,9,999999999,0,0.191,1,88,0,0,0
12753900,15.7,11.8,78,99500,1137,1330,373,259,5,255,30900,300,30600,12280,190,4.6,10,10,25,1050,9,999999999,0,0.191,1,88,0,0,0
12754800,16,12.3,79,99500,1051,1330,375,234,4,231,27800,300,27600,11160,200,4.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12755700,16,12.3,79,99500,1051,1330,375,234,4,231,27800,300,27600,11160,200,4.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12756600,16,12.3,79,99500,1051,1330,375,234,4,231,27800,300,27600,11160,200,4.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12757500,16,12.3,79,99500,1051,1330,375,234,4,231,27800,300,27600,11160,200,4.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12758400,16.5,12.3,76,99500,919,1330,378,197,2,195,23300,200,23200,9260,230,3.1,10,10,35,750,9,999999999,0,0.191,1,88,0,0,0
12759300,16.5,12.3,76,99500,919,1330,378,197,2,195,23300,200,23200,9260,230,3.1,10,10,35,750,9,999999999,0,0.191,1,88,0,0,0
12760200,16.5,12.3,76,99500,919,1330,378,197,2,195,23300,200,23200,9260,230,3.1,10,10,35,750,9,999999999,0,0.191,1,88,0,0,0
12761100,16.5,12.3,76,99500,919,1330,378,197,2,195,23300,200,23200,9260,230,3.1,10,10,35,750,9,999999999,0,0.191,1,88,0,0,0
12762000,15.8,11.1,74,99500,749,1330,373,150,0,150,17600,0,17700,6830,210,3.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12762900,15.8,11.1,74,99500,749,1330,373,150,0,150,17600,0,17700,6830,210,3.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12763800,15.8,11.1,74,99500,749,1330,373,150,0,150,17600,0,17700,6830,210,3.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12764700,15.8,11.1,74,99500,749,1330,373,150,0,150,17600,0,17700,6830,210,3.6,10,10,35,1050,9,999999999,0,0.191,1,88,0,0,0
12765600,15.9,10.5,70,99500,554,1330,373,97,0,97,11400,0,11400,4230,240,3.1,10,10,30,1050,9,999999999,0,0.191,1,88,0,0,0
12766500,15.9,10.5,70,99500,554,1330,373,97,0,97,11400,0,11400,4230,240,3.1,10,10,30,1050,9,999999999,0,0.191,1,88,0,0,0
12767400,15.9,10.5,70,99500,554,1330,373,97,0,97,11400,0,11400,4230,240,3.1,10,10,30,1050,9,999999999,0,0.191,1,88,0,0,0
12768300,15.9,10.5,70,99500,554,1330,373,97,0,97,11400,0,11400,4230,240,3.1,10,10,30,1050,9,999999999,0,0.191,1,88,0,0,0
12769200,15.6,11.3,76,99500,345,1330,333,124,116,94,13800,8900,11400,2070,250,2.6,6,2,20,7500,9,999999999,0,0.191,1,88,0,0,0
12770100,15.6,11.3,76,99500,345,1330,333,124,116,94,13800,8900,11400,2070,250,2.6,6,2,20,7500,9,999999999,0,0.191,1,88,0,0,0
12771000,15.6,11.3,76,99500,345,1330,333,124,116,94,13800,8900,11400,2070,250,2.6,6,2,20,7500,9,999999999,0,0.191,1,88,0,0,0
12771900,15.6,11.3,76,99500,345,1330,333,124,116,94,13800,8900,11400,2070,250,2.6,6,2,20,7500,9,999999999,0,0.191,1,88,0,0,0
12772800,14.5,11.2,81,99500,139,1330,334,25,0,25,2900,0,2900,910,250,1.7,7,4,18.3,7500,9,999999999,0,0.191,1,88,0,0,0
12773700,14.5,11.2,81,99500,139,1330,334,25,0,25,2900,0,2900,910,250,1.7,7,4,18.3,7500,9,999999999,0,0.191,1,88,0,0,0
12774600,14.5,11.2,81,99500,139,1330,334,25,0,25,2900,0,2900,910,250,1.7,7,4,18.3,7500,9,999999999,0,0.191,1,88,0,0,0
12775500,14.5,11.2,81,99500,139,1330,334,25,0,25,2900,0,2900,910,250,1.7,7,4,18.3,7500,9,999999999,0,0.191,1,88,0,0,0
12776400,13.5,11.1,86,99500,4,1330,334,1,0,1,100,0,100,30,250,0.9,7,6,16.7,7500,9,999999999,0,0.191,1,88,0,0,0
12777300,13.5,11.1,86,99500,4,1330,334,1,0,1,100,0,100,30,250,0.9,7,6,16.7,7500,9,999999999,0,0.191,1,88,0,0,0
12778200,13.5,11.1,86,99500,4,1330,334,1,0,1,100,0,100,30,250,0.9,7,6,16.7,7500,9,999999999,0,0.191,1,88,0,0,0
12779100,13.5,11.1,86,99500,4,1330,334,1,0,1,100,0,100,30,250,0.9,7,6,16.7,7500,9,999999999,0,0.191,1,88,0,0,0
12780000,12.4,11,91,99600,0,1330,333,0,0,0,0,0,0,0,0,0,7,7,15,1200,9,999999999,0,0.191,1,88,0,0,0
12780900,12.4,11,91,99600,0,1330,333,0,0,0,0,0,0,0,0,0,7,7,15,1200,9,999999999,0,0.191,1,88,0,0,0
12781800,12.4,11,91,99600,0,1330,333,0,0,0,0,0,0,0,0,0,7,7,15,1200,9,999999999,0,0.191,1,88,0,0,0
12782700,12.4,11,91,99600,0,1330,333,0,0,0,0,0,0,0,0,0,7,7,15,1200,9,999999999,0,0.191,1,88,0,0,0
12783600,12.4,11,91,99500,0,1330,346,0,0,0,0,0,0,0,130,2.6,9,9,18,1200,9,999999999,0,0.191,1,88,0,0,0
12784500,12.4,11,91,99500,0,1330,346,0,0,0,0,0,0,0,130,2.6,9,9,18,1200,9,999999999,0,0.191,1,88,0,0,0
12785400,12.4,11,91,99500,0,1330,346,0,0,0,0,0,0,0,130,2.6,9,9,18,1200,9,999999999,0,0.191,1,88,0,0,0
12786300,12.4,11,91,99500,0,1330,346,0,0,0,0,0,0,0,130,2.6,9,9,18,1200,9,999999999,0,0.191,1,88,0,0,0
12787200,12.3,11.1,92,99500,0,1330,329,0,0,0,0,0,0,0,190,2.1,6,6,18,1800,9,999999999,0,0.191,1,88,0,0,0
12788100,12.3,11.1,92,99500,0,1330,329,0,0,0,0,0,0,0,190,2.1,6,6,18,1800,9,999999999,0,0.191,1,88,0,0,0
12789000,12.3,11.1,92,99500,0,1330,329,0,0,0,0,0,0,0,190,2.1,6,6,18,1800,9,999999999,0,0.191,1,88,0,0,0
12789900,12.3,11.1,92,99500,0,1330,329,0,0,0,0,0,0,0,190,2.1,6,6,18,1800,9,999999999,0,0.191,1,88,0,0,0
12790800,11.8,10.7,93,99500,0,1329,305,0,0,0,0,0,0,0,210,1,1,0,20,22000,9,999999999,0,0.192,1,88,0,0,0
12791700,11.8,10.7,93,99500,0,1329,305,0,0,0,0,0,0,0,210,1,1,0,20,22000,9,999999999,0,0.192,1,88,0,0,0
12792600,11.8,10.7,93,99500,0,1329,305,0,0,0,0,0,0,0,210,1,1,0,20,22000,9,999999999,0,0.192,1,88,0,0,0
12793500,11.8,10.7,93,99500,0,1329,305,0,0,0,0,0,0,0,210,1,1,0,20,22000,9,999999999,0,0.192,1,88,0,0,0
12794400,10.3,9,92,99500,0,1329,297,0,0,0,0,0,0,0,180,2.1,1,0,15,22000,9,999999999,0,0.192,1,88,0,0,0
12795300,10.3,9,92,99500,0,1329,297,0,0,0,0,0,0,0,180,2.1,1,0,15,22000,9,999999999,0,0.192,1,88,0,0,0
12796200,10.3,9,92,99500,0,1329,297,0,0,0,0,0,0,0,180,2.1,1,0,15,22000,9,999999999,0,0.192,1,88,0,0,0
12797100,10.3,9,92,99500,0,1329,297,0,0,0,0,0,0,0,180,2.1,1,0,15,22000,9,999999999,0,0.192,1,88,0,0,0
12798000,9.9,9,94,99500,0,1329,295,0,0,0,0,0,0,0,170,1,1,0,12,22000,9,999999999,0,0.192,1,88,0,0,0
12798900,9.9,9,94,99500,0,1329,295,0,0,0,0,0,0,0,170,1,1,0,12,22000,9,999999999,0,0.192,1,88,0,0,0
12799800,9.9,9,94,99500,0,1329,295,0,0,0,0,0,0,0,170,1,1,0,12,22000,9,999999999,0,0.192,1,88,0,0,0
12800700,9.9,9,94,99500,0,1329,295,0,0,0,0,0,0,0,170,1,1,0,12,22000,9,999999999,0,0.192,1,88,0,0,0
12801600,9.5,9.1,97,99400,0,1329,299,0,0,0,0,0,0,0,120,1.5,4,1,12,22000,9,999999999,0,0.192,1,88,0,0,0
12802500,9.5,9.1,97,99400,0,1329,299,0,0,0,0,0,0,0,120,1.5,4,1,12,22000,9,999999999,0,0.192,1,88,0,0,0
12803400,9.5,9.1,97,99400,0,1329,299,0,0,0,0,0,0,0,120,1.5,4,1,12,22000,9,999999999,0,0.192,1,88,0,0,0
12804300,9.5,9.1,97,99400,0,1329,299,0,0,0,0,0,0,0,120,1.5,4,1,12,22000,9,999999999,0,0.192,1,88,0,0,0
12805200,8.7,7.9,95,99400,21,1329,295,4,0,4,500,0,500,140,110,1,4,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12806100,8.7,7.9,95,99400,21,1329,295,4,0,4,500,0,500,140,110,1,4,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12807000,8.7,7.9,95,99400,21,1329,295,4,0,4,500,0,500,140,110,1,4,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12807900,8.7,7.9,95,99400,21,1329,295,4,0,4,500,0,500,140,110,1,4,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12808800,9.3,8.4,94,99400,190,1329,298,57,45,50,6300,3000,5800,1220,0,0,2,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12809700,9.3,8.4,94,99400,190,1329,298,57,45,50,6300,3000,5800,1220,0,0,2,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12810600,9.3,8.4,94,99400,190,1329,298,57,45,50,6300,3000,5800,1220,0,0,2,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12811500,9.3,8.4,94,99400,190,1329,298,57,45,50,6300,3000,5800,1220,0,0,2,1,10,22000,9,999999999,0,0.192,1,88,0,0,0
12812400,12,10.4,90,99400,398,1329,316,192,291,105,20700,23000,13400,2050,0,0,2,2,9,22000,9,999999999,0,0.192,1,88,0,0,0
