hour,EEX2018,EEX2015,EEX2035,Residualload2018,EEX2020
8065,21.56,29.06,77.43896812,22.2,47.8
8066,21.25,29.06,75.22502932,21.29,46.27
8067,21.56,28.35,71.71819964,20.234,44.71
8068,21.2,29.08,74.06922242,20.964,43.42
8069,20.64,29.94,64.7782932,22.004,44.56
8070,25.96,31.54,36.49713736,26.084,47.49
8071,47.66,42.93,51.42587905,35.298,58.58
8072,53.67,53.14,60.85120208,42.34,83.67
8073,53.69,53.89,66.60905613,43.592,105.46
8074,51.23,51.13,78.45102363,43.004,105.42
8075,49.58,49.58,91.43565368,42.403,100.06
8076,49.3,50.99,108.8413966,41.882,95.19
8077,49.2,50,108.009362,41.796,84.95
8078,49.33,48.54,91.524178,45.101,82.9
8079,49.69,47.2,84.74190619,48.009,90
8080,55.58,46.93,85.34302889,50.755,88.09
8081,52.17,50.12,78.5146325,52.832,105.4
8082,60.04,57.98,79.7269348,53.729,110.56
8083,64.89,51,86.11450085,52.076,99.03
8084,61.6,46.11,71.27387145,48.926,77.79
8085,55.46,41.87,72.57971768,43.812,64
8086,47.56,37.79,51.60532369,38.182,55.55
8087,46.03,35.05,73.79488338,33.78,51.39
8088,41.95,29.54,64.28066575,26.936,43.45
8089,36.22,24.39,47.11352247,22.686,41.85
8090,31.54,23.71,47.248124,20.503,41.21
8091,31.06,17.37,48.25174833,20.861,39.09
8092,27.97,16.83,53.2030553,21.528,38.25
8093,31.88,17.19,53.10871967,22.413,39.12
8094,39.87,19.37,28.33205195,27.633,42.63
8095,47.76,30.06,47.78494372,36.652,53.42
8096,49.4,29.45,57.89634731,45.267,60.04
8097,54.99,31.01,58.46807222,48.774,62.57
8098,49.84,29.07,59.11928683,48.325,66.01
8099,48.81,30.13,69.1916092,47.278,62.25
8100,47.03,31.48,75.89562506,45.778,62.48
8101,46.61,31.42,73.5684035,44.328,61.69
8102,47.18,31.49,57.27208771,45.508,58.14
8103,50.97,35.74,59.11656135,48.348,55.73
8104,61.79,38,57.9285294,51.856,51.33
8105,65.23,42.82,40.48182596,54.371,50.28
8106,70.84,49.09,43.69834296,57.494,52.94
8107,72.43,46.03,47.00218694,57.055,47.18
8108,70.36,41.2,45.89391796,55.88,41.63
8109,68.14,33.23,15.53827047,52.525,34.2
8110,60.9,30.86,2.253646913,49.97,31.25
8111,53.87,30.48,12.90004287,47.578,31.23
8112,50.88,27.02,10.41969917,44.202,27.5
8113,48.7,17.23,6.267667898,41.467,30.83
8114,46.95,17.23,2.772844432,40.03,28.43
8115,47.1,17.55,0.649393501,39.649,27.88
8116,46.33,17.92,-6.025036837,40.049,27.16
8117,47.08,18.76,-23.53068313,41.452,24.6
8118,47.08,17.24,-23.90032142,44.185,30.45
8119,57.08,17.61,-9.594638548,52.563,33.69
8120,67.03,19.54,2.155162154,58.728,33.4
8121,69.94,32.01,18.9948561,59.611,38.82
8122,68.17,32.07,15.91419675,57.561,39.6
8123,68.66,28.15,26.9123628,54.928,37.39
8124,68.79,29.09,23.35929486,55.522,42.58
8125,67.06,25.97,15.6296135,56.559,40.72
8126,67.78,24.51,17.39651752,57.897,40.4
8127,68.7,23.91,16.63288976,58.774,44.99
8128,68.77,25.96,13.71272408,58.58,52.48
8129,67.54,32.28,6.144264541,57.114,55.88
8130,69.45,41.5,19.56440188,55.226,64.36
8131,68.09,34.74,9.187470581,52.306,59.18
8132,63.03,28.93,7.513191714,50.097,55.17
8133,53.41,17.28,21.0297278,46.438,47.92
8134,49.21,15,14.59670869,42.809,50.9
8135,48.57,16.44,19.8257436,40.259,50.03
8136,46.54,13.05,15.11207024,35.889,45.83
8137,41.01,14.95,14.44328821,32.362,41.03
8138,42.26,9.96,12.6910134,31.306,38.61
8139,41.74,10.64,10.3959373,30.207,40.31
8140,41.98,10.62,2.282545462,31.258,38.31
8141,42.07,10.63,-10.82604812,33.278,38.06
8142,47.7,6.87,-29.69360169,38.097,38.6
8143,54.04,4.47,-15.787615,46.828,36.21
8144,64.04,9.25,32.37989512,53.667,38.78
8145,67.17,12.02,44.46400204,56.535,35.82
8146,66.95,12.09,57.2816058,56.868,49.11
8147,67.29,12.82,54.66025544,56.257,52.48
8148,67.07,13.19,57.83237701,55.939,54.53
8149,66.11,12.66,50.06283359,54.898,54.9
8150,65.23,11.95,52.53716867,52.913,53.9
8151,64.23,14.05,52.86812581,52.963,52
8152,60.85,16.42,52.87459473,52.603,54
8153,61.99,24.09,58.71351414,52.646,55.2
8154,58.55,31.64,42.02163181,51.526,58
8155,55.84,28.79,54.43785773,49.354,55.51
8156,53.18,30.05,14.81353745,46.62,55.8
8157,51.06,29.16,3.839085636,42.711,52.01
8158,49.08,28.72,27.48918346,36.857,42.15
8159,46.62,34.76,33.03309917,32.516,41.5
8160,37.87,31.57,13.75376531,26.953,36.62
8161,35.83,26.21,12.88513149,22.981,41.06
8162,32.17,23.08,11.40467679,20.607,38.74
8163,29.88,23.08,6.343023745,19.994,36.94
8164,28.59,22.08,4.360592908,21.139,35
8165,26.43,23.97,-14.63874371,23.215,34.28
8166,33.44,27.05,-30.27478176,27.35,33.59
8167,48.57,40.5,-17.71680597,35.354,34.37
8168,61.13,48.18,28.0689303,41.48,37.84
8169,59.95,49.9,41.4375551,43.672,37.99
8170,54.5,50.86,60.11959831,42.54,45.11
8171,53.23,47.92,56.27606403,41.779,50.08
8172,52.8,47.91,58.26577432,40.934,54.62
8173,51.69,46.92,61.90954385,39.446,54.87
8174,49.79,45.99,55.97852854,38.412,49.15
8175,48.04,45.38,63.23467685,37.726,46.02
8176,46.03,49.62,62.72079627,37.697,47.3
8177,48.06,54.38,72.54795271,38.617,50.54
8178,49,52.85,54.97652078,38.688,54.93
8179,48.53,51.27,49.0088856,35.889,54.22
8180,47.22,51.61,42.74897145,33.379,43.7
8181,40.49,43.08,49.33853459,28.446,38.76
8182,32.47,35.66,61.68073957,24.027,36.59
8183,27.18,36.22,76.22243267,21.919,36.51
8184,16.85,30.95,62.70121779,16.576,33.73
8185,10.56,26.89,53.05674365,12.787,36.17
8186,6.53,28.05,52.2121667,10.607,32.3
8187,1.34,26.86,50.08748261,9.702,30.3
8188,-0.08,24.62,46.95339012,10.044,29.45
8189,0.06,24.62,47.40808376,10.453,29.44
8190,0.09,26.79,35.3346113,11.144,35.64
8191,1.71,30.74,29.08611771,10.85,46.49
8192,15.74,45.99,44.50681507,14.578,58
8193,15.88,47.52,42.14078518,17.144,58.23
8194,12.39,43.75,48.89847675,17.218,40.69
8195,6.91,38.35,49.14253179,16.332,38.74
8196,10.45,34.94,63.066728,16.047,36.76
8197,19.03,32.16,63.45212585,16.509,35.94
8198,19.6,34.1,63.14053181,16.325,39.56
8199,20.25,39.07,62.96028383,16.738,41.69
8200,20.97,41.9,59.74286746,17.872,55.68
8201,20.94,43.78,62.2034411,20.001,59.96
8202,20.81,47,66.10220146,22.238,62.17
8203,25.46,40.88,74.67919882,21.944,61.92
8204,21.05,36.72,71.89999268,20.292,59.38
8205,15.84,32.91,63.43790701,17.57,52.8
8206,0.05,28.64,68.39865399,16.824,46.41
8207,10.69,29.89,66.04240731,17.552,44.34
8208,8.5,27.33,52.19042477,14.337,41.5
8209,-0.78,25.57,40.01633705,12.536,41.12
8210,-1.72,24.59,41.01159138,11.911,39.44
8211,-8.48,25.09,40.54725822,10.345,39.84
8212,-5.08,24.48,14.08827293,9.857,37.15
8213,-9,26.84,4.351161959,10.152,37.95
8214,-6.21,27.34,19.21637964,10.737,41.11
8215,-16.62,31.34,43.51132637,9.913,51.58
8216,-10.93,40.9,48.66166189,11.137,68.08
8217,-4.74,42.37,49.54763541,13.819,74.11
8218,8.33,43,48.44076356,14.951,71.86
8219,20.51,42.09,48.63682305,16.919,72.44
8220,25.62,39.8,43.14171659,18.973,76.74
8221,25.21,34.85,-6.175264056,18.783,77.43
8222,20.52,34.01,9.542533003,17.815,76.96
8223,19.39,35.55,13.32018596,18.113,76.48
8224,19.33,43.94,47.08334613,19.297,77.48
8225,17.79,46.95,46.28376873,21.075,81.07
8226,21.39,48.81,51.42006292,22.942,78.97
8227,30.93,41.97,41.77807436,22.08,67.05
8228,19.44,39.28,18.84044092,19.923,65.12
8229,11.69,36.73,13.75331534,17.559,59.46
8230,3.74,29.95,7.215225993,16.232,55.64
8231,19.49,28.18,7.057735725,17.21,51.75
8232,14.19,25.05,8.717117248,14.685,47.05
8233,4.96,22.59,15.54919421,12.763,40.32
8234,2.19,18.48,10.37679724,11.901,41.24
8235,0.12,17.11,9.845718982,11.613,38.8
8236,0.91,16.79,8.634738141,12.803,36.08
8237,0.06,18.06,-10.59930578,15.371,36.4
8238,21.17,21.63,-25.09823068,19.014,40.19
8239,44.51,27.01,-13.26071717,26.737,52.48
8240,55.97,36.59,-1.096283773,34.271,69
8241,51.18,41.73,16.12689159,37.034,95.8
8242,52.48,31.51,26.7120595,37.462,105.39
8243,48.89,30,28.94645638,35.604,105.39
8244,39.49,28.03,37.20264354,35.458,105.39
8245,38.09,27.98,33.49292823,35.072,105.37
8246,43.21,29.66,29.20861302,35.68,105.39
8247,47.94,30.59,27.12468204,36.083,105.39
8248,51.3,36.73,16.27816647,37.942,103.22
8249,50.59,44.5,17.49765943,39.04,105.39
8250,50.68,46.49,9.861493258,39.84,114
8251,49.14,41.43,28.41188833,38.692,105.39
8252,49.39,34.27,21.46932099,37.337,89.36
8253,47.73,30.08,18.15704727,33.68,62.2
8254,39.63,27.19,20.05598125,30.951,49.11
8255,39.59,26,36.08537492,29.058,46.79
8256,38.65,22.61,14.0860604,25.096,42.55
8257,35.64,19.05,17.1176106,21.622,40.7
8258,31.87,19,11.95217352,20.851,38.24
8259,35.26,16.29,10.7532106,20.825,36.92
8260,35.03,16.28,20.61262655,21.437,35.88
8261,33.49,19.02,0.415977282,23.796,36.19
8262,33.02,22.03,-16.38829533,27.211,42.5
8263,44.63,26.01,18.54990833,35.176,53.8
8264,52.66,34.2,47.82384164,42.195,72.93
8265,57.62,37.29,53.86771336,45.5,96.43
8266,54.06,35.76,55.51885277,47.379,93.94
8267,53.55,33.65,57.01402336,47.833,92.48
8268,59.75,30.06,62.91156322,48.985,92.99
8269,62.73,28.3,68.12525677,49.671,86.82
8270,65.06,28.15,55.73853159,51.771,93.1
8271,65.91,28.37,56.12305796,53.901,85.24
8272,67.65,29.48,55.93616729,56.211,89.68
8273,69.93,30.78,63.75175845,58.09,101
8274,81.36,34.66,52.65814469,59.614,105.41
8275,75.93,30.23,77.22530145,59.254,93.56
8276,70.74,29.11,68.37742106,58.31,75.22
8277,68.04,26,73.02828837,55.239,61.74
8278,64.07,23.74,68.62241255,52.593,51.01
8279,58.48,19.71,81.96843604,50.756,46.63
8280,52.4,16.51,56.91100007,47.381,42.92
8281,50.02,18.02,55.07861833,44.622,40.55
8282,48.7,16.57,48.3148065,43.543,36.75
8283,49.01,16.2,37.83402644,43.174,37.09
8284,48.28,14.58,28.44661906,44.328,34.72
8285,48.69,16.25,13.27579336,46.5,33.65
8286,52.29,16.63,1.000785207,49.993,37.08
8287,66.47,15.95,22.13592593,57.416,38.78
8288,85.05,19.02,31.72149113,63.414,52.72
8289,90.12,21.87,47.60254379,65.376,56.41
8290,89.68,24.14,19.9819796,64.771,57.1
8291,86.88,24.8,20.89166578,64.313,55.81
8292,81.06,26.75,25.57037894,64.077,55.19
8293,75.95,26.89,37.26257742,63.439,54.65
8294,76.41,25.98,35.14671807,63.261,54.11
8295,79.41,28.02,31.84706174,63.202,52.21
8296,82.24,30.06,25.11201356,63.901,54.62
8297,82.18,33.78,14.71010657,64.497,54.04
8298,89.86,40,8.011610927,64.901,55.62
8299,83.45,42.96,11.89719349,62.208,45.51
8300,77.27,41,8.676178636,60.047,47.17
8301,69.99,35.22,24.73709212,57.252,37.61
8302,61.9,29.94,28.07485252,53.608,36.65
8303,52.6,28.48,32.08036285,51.447,35.5
8304,50.43,26.63,20.63317822,47.483,35.61
8305,52.89,12.51,7.395488755,44.796,37
8306,50.56,12.57,6.014503427,42.499,37.31
8307,49.75,10.39,6.473559889,41.101,37.09
8308,49.04,10.22,8.890305749,41.051,36.46
8309,48.24,10.32,-1.075883991,41.545,35.96
8310,50.91,10.33,-3.198581685,44.234,36.07
8311,61.5,10.37,3.756469485,51.081,35.25
8312,75.96,13.79,49.07552461,57.156,38.19
8313,76.49,19.37,56.2602685,59.044,42.13
8314,75.9,21.97,71.87726705,58.466,46.2
8315,75.37,24.77,62.94380825,58.194,51.89
8316,74,30.72,76.75667669,58.127,53.78
8317,72.98,30.94,66.83168838,58.314,53.96
8318,72.98,30.29,72.71622496,59.186,51.18
8319,74.4,32.95,76.79032301,60.386,48.82
8320,78.77,34.26,82.75493379,60.617,50.4
8321,81.33,36.78,104.6593342,61.382,52.99
8322,88.71,44.2,94.61198487,62.489,57.92
8323,77.24,49.88,96.38048029,61.694,57.92
8324,77.5,49.12,79.49255761,60.662,55.09
8325,60.78,44.5,89.09054581,57.585,48.27
8326,54.29,37.93,101.5447007,54.244,46.39
8327,58.32,40.32,99.66980267,52.178,44.63
8328,51.92,31.95,76.04514468,48.737,42.37
8329,49.69,30.93,72.22751869,45.582,42.99
8330,48.83,31.49,67.531646,43.9,40.6
8331,48.39,29.5,63.18031148,42.596,37.88
8332,48.94,27.84,53.99493524,43.693,36.85
8333,49.69,27.45,39.39184934,44.149,35.92
8334,54.13,29.65,25.73415164,47.294,35.09
8335,64.98,41.26,24.87021932,54.373,35.88
8336,77.75,53.46,27.75934752,61.19,37.8
8337,90.08,56.7,40.87050254,64.223,41.46
8338,88.93,51.5,39.62641809,65.135,45.16
8339,83.9,47.96,15.75856041,65.179,48.28
8340,84.33,45.64,10.87967909,65.364,50.93
8341,83.3,43.05,10.53142649,64.811,51.91
8342,81.81,46.64,10.64615848,64.406,46.45
8343,83.3,46.92,11.74673004,63.906,44.43
8344,83.04,50.04,26.35120955,64.34,43.74
8345,84.84,50.97,24.54531545,65.278,45.51
8346,97.29,63.27,38.51675328,65.951,51.4
8347,83.35,51.83,23.93833403,64.093,53
8348,75.65,46.94,11.44303309,62.432,51.61
8349,72.51,40.08,16.50421472,59.611,41.53
8350,60.79,33.41,15.75823565,56.869,41.13
8351,59.42,31.28,21.45744726,54.613,41.35
8352,52.88,28.78,16.13266922,51.599,35.26
8353,58.07,27.64,14.72111053,49.225,34.01
8354,52.83,27.99,14.85278553,47.653,32.23
8355,52.12,27.4,13.11098853,46.672,30.43
8356,52.74,27.86,12.06545911,46.004,25.18
8357,51.25,29.11,14.01542243,45.556,25.92
8358,50.78,29.84,15.38162015,45.541,31.36
8359,51.07,35.33,11.56209623,45.475,36.27
8360,52.21,49.99,14.49249032,47.953,43.97
8361,54.76,55.03,10.31809324,51.46,44.14
8362,68.4,54.97,16.48224351,53.654,45.59
8363,66.98,53.58,16.04209254,54.258,43.44
8364,68.93,52.81,14.35852992,54.223,44.49
8365,64.95,51.96,13.14136605,52.664,42.16
8366,58.71,51.71,1.855801347,50.396,45.55
8367,55.35,49.6,10.39629828,49.148,49.05
8368,53.89,50.04,8.767606819,48.94,54.13
8369,53.66,50.96,14.93512413,48.262,54
8370,60.32,55.25,8.963733718,47.989,60
8371,52.87,53.43,11.13324632,45.707,59.03
8372,48.29,46.5,21.19322401,42.53,54.78
8373,50.3,41.47,25.60550374,37.862,49.32
8374,46.92,34.51,19.82248304,34.859,44.55
8375,43.64,35.68,15.50476259,34.296,42.22
8376,36.72,30.03,17.72901574,29.977,40.05
8377,36.96,30.81,25.49356545,26.656,37.03
8378,38.81,29.18,22.2177263,26.218,36.54
8379,38.1,28.38,17.83787335,25.363,35.4
8380,38.58,27.05,18.03473433,25.531,34
8381,38.23,27.38,18.38455241,25.16,35.28
8382,38.42,28.08,33.18822653,25.687,39.04
8383,38.41,34.41,54.46396255,25.101,42.1
8384,37.08,45.64,55.59662887,28.469,51.54
8385,42.76,45.44,67.27536693,32.89,57.62
8386,47.42,44.39,65.40132094,37.626,57.88
8387,47.59,42.44,56.24527495,41.523,58.1
8388,50.55,44,54.20953055,45.516,59.97
8389,55.87,42.32,57.66691773,47.204,59.8
8390,54.24,43.01,34.56012682,47.519,57.66
8391,52.25,40.2,57.19952474,48.089,57.8
8392,53.58,41.37,45.80744742,49.157,57.48
8393,58.45,41.67,60.32099958,51.179,58.94
8394,67.01,45.47,75.944955,54.339,68.8
8395,71.1,43.23,90.4634389,55.032,58.14
8396,64.95,39.18,104.2019429,54.231,56.2
8397,61.61,33.75,93.20263047,52.26,50.2
8398,60.6,30.47,78.61346322,51.065,49.24
8399,50.63,33.38,82.32194102,51.709,47.35
8400,49.82,25.98,72.70730869,49.221,43.57
8401,52.08,23.1,80.13223243,47.324,43.52
8402,50.08,22.42,76.67607537,46.292,41.92
8403,49.92,21.25,72.41640013,45.37,40.12
8404,49.05,19.55,72.10885239,44.838,39.98
8405,49.47,20.24,70.86839353,45.997,39.47
8406,52.03,23.45,45.38148794,48.858,40.97
8407,65.15,31.21,70.1287563,56.622,46.47
8408,78.1,39.97,76.52751339,61.324,62.88
8409,83.7,41.4,94.29247711,62.471,66.66
8410,83.76,41.38,86.16831052,61.297,59.71
8411,82,40.02,91.68314603,60.316,59.07
8412,80.96,40.87,91.13740505,60.207,55.48
8413,79.02,36.21,91.64877626,60.402,56.85
8414,79.01,35.34,97.64896078,60.725,55.8
8415,79.03,34.74,94.10848153,60.177,57.04
8416,78.98,35.2,88.44798599,60.729,57.7
8417,79.05,39.19,80.92029969,60.671,57.36
8418,80.9,41.4,85.40876013,60.725,58.38
8419,81.38,40.01,92.35450539,59.85,53.55
8420,79,38.22,95.08771421,58.362,49.54
8421,75.04,32.63,98.36061863,54.501,42.36
8422,66.6,28.92,102.2135002,51.071,41.29
8423,58.12,28.42,101.6062993,48.549,41.94
8424,52.95,24.09,82.22868249,44.054,33.28
8425,51.16,25.93,76.75882234,40.71,35.47
8426,51.02,24.06,75.7049514,40.246,34.04
8427,49.83,23.22,69.79531927,40.135,33.56
8428,48.93,21.88,64.44072136,40.933,33.51
8429,49,22.58,61.32956012,42.582,33.6
8430,51.03,25.77,33.56814622,46.528,35.95
8431,58.81,30.02,54.01604342,54.71,38.74
8432,71.23,36.61,68.54884575,60.606,50.83
8433,74.63,36.64,78.4545326,62.632,52.87
8434,72.04,37.32,79.60757625,60.276,48.04
8435,69.68,39.11,83.12115828,57.706,45
8436,68.57,38.01,86.8111191,57.039,43.25
8437,66.12,36.67,87.46643634,56.782,42.33
8438,66.43,34.56,78.14705599,57.036,42.1
8439,66.87,34.95,84.49730973,56.471,45.1
8440,66.15,34.64,88.11787547,57.103,54.38
8441,65.9,39.03,82.86920737,57.305,54.98
8442,67.14,42,79.89499347,56.379,63.97
8443,61.05,40.97,87.33086291,52.653,53.37
8444,55.07,38.65,74.23629527,48.703,53.9
8445,53.53,32.83,84.5063669,43.61,45.9
8446,50.26,30.32,92.2009438,39.759,45.04
8447,48.42,30.53,92.64988602,36.482,45.1
8448,43.81,27.17,82.25588212,31.245,38.96
8449,40.02,23.47,76.71111303,27.288,40
8450,37.97,21.52,74.55819214,25.335,36.7
8451,37.03,23.29,72.57958715,24.244,36.58
8452,35.14,20.45,71.42132255,24.754,35.77
8453,39.91,19.62,46.56886097,26.475,35.12
8454,42.41,18.96,32.51713198,29.895,35.83
8455,47.3,21.84,42.83209925,37.375,40.07
8456,52.45,23.9,66.60398966,44.774,50.75
8457,56.37,29.28,82.24071604,48.91,57.24
8458,57.97,30.08,80.85112383,50.472,51.63
8459,58.35,30.07,88.35875274,51.441,48.55
8460,69.7,30.09,85.33705258,52.964,46.68
8461,69.19,30.01,80.31799243,53.486,40.75
8462,69.89,28.31,80.08723179,55.339,39.63
8463,69.76,29.08,87.15959491,56.33,46.55
8464,69.03,31.21,90.47302244,57.818,48.29
8465,69.35,33.01,87.58828459,59.68,49.04
8466,69.63,39.37,79.09106805,60.21,50.98
8467,69.8,38.44,84.84697424,58.615,42.4
8468,69.08,31.32,78.66313935,55.945,42.17
8469,66.96,27.9,96.9690842,52.12,41.54
8470,55.58,23.49,112.0279222,49.454,38.29
8471,51.63,23.44,97.28264867,47.074,35.23
8472,50.08,16.72,69.27625881,42.617,30.46
8473,47.62,17.93,58.31922623,38.991,34.62
8474,48.18,15.96,59.09376591,38.07,34.06
8475,48.35,14.29,55.83715436,37.368,32.32
8476,47.5,11.36,45.30620475,37.122,28.2
8477,47.72,12.51,36.30389431,38.091,24.8
8478,47.19,7.75,12.97989036,40.465,26.27
8479,54.37,9.77,18.89746549,47.218,22.97
8480,66.29,11.21,33.11545538,53.33,26.06
8481,68.49,16.18,47.95886873,55.462,30.17
8482,68.4,15.42,48.5264339,54.456,34.31
8483,66.6,16.01,65.58941691,53.662,31.11
8484,66.53,17.94,68.47221833,53.567,33.32
8485,64.8,16.8,63.50241417,53.272,34.14
8486,64.79,14.97,51.68318025,53.383,31.24
8487,64.07,15.96,49.72737623,53.917,30.77
8488,64.33,15.73,46.59605923,54.684,34.18
8489,60.78,23.38,38.52139677,55.143,38.67
8490,57.97,26.34,39.7965854,54.584,39.25
8491,57.73,29.73,46.93300726,52.193,44.43
8492,55.75,29.14,32.66452916,49.025,39.28
8493,49.6,25.74,22.09005442,43.953,31.35
8494,47.79,19.92,66.40974711,40.478,30.76
8495,49.83,18.87,68.80571162,37.43,34.14
8496,45.85,13.02,56.2189755,31.819,34.01
8497,45.76,19.02,49.87727372,27.312,30.58
8498,45.03,14.49,47.47329624,24.538,31.73
8499,42.9,14.35,45.14233536,23.026,34.08
8500,38.03,12.44,42.09221193,23,29.96
8501,39.98,13.39,39.65749885,24.851,29.85
8502,42.8,17.6,18.37386301,27.439,29.73
8503,47.55,27.4,21.61643925,32.22,32.14
8504,62.77,34.03,26.61183558,37.681,31.99
8505,62.81,40.05,43.54438158,40.928,36.98
8506,56.91,40.5,62.57341558,40.482,45.19
8507,58.12,37.44,60.50533917,39.67,43.49
8508,59.31,35.85,74.57043801,38.939,43.95
8509,61.93,34.17,86.77350547,37.499,48.29
8510,56.34,28.73,69.07036391,35.727,45.1
8511,54.34,29.18,66.97821861,32.93,42.9
8512,52.8,29.59,72.17558041,31.232,42.68
8513,53.19,29.03,64.15688073,30.869,44.91
8514,54.42,32.18,69.00257477,29.815,50.3
8515,53.13,32.92,73.26203488,27.169,52.14
8516,49.71,28.94,61.46038003,24.32,46.09
8517,45.33,21.85,59.81635501,19.764,45.24
8518,40.03,13.85,80.15870585,16.473,40.13
8519,37.73,12.58,77.32175026,15.422,44.64
8520,30.06,-0.01,63.78763153,11.729,38.01
8521,-5.36,-19.98,60.36088433,9.51,39.3
8522,3.57,-23.06,56.08121971,8.282,34.8
8523,-0.06,-10.05,54.29146261,9.29,33.65
8524,-0.1,0.07,52.72541436,11.468,32.93
8525,-0.77,7.84,52.01792941,15.257,33.65
8526,9.32,12.43,39.38057887,18.686,37.98
8527,16.58,22.33,36.55771896,20.613,44.26
8528,34.56,34.95,9.318704323,24.253,50.46
8529,45.36,33.82,47.83780855,28.48,55.14
8530,47.92,31.99,47.96364418,32.214,53.68
8531,48.44,28.99,50.98511948,33.729,53.68
8532,53.08,26.9,58.13244421,35.346,53.16
8533,51.92,24.95,63.74788218,34.915,55.5
8534,52.61,17.78,58.96733632,17.736,52.26
8535,51.97,17.16,57.91364738,34.391,49.05
8536,53.78,20.36,52.83058512,36.526,45.48
8537,55.04,25.28,49.50044463,39.725,44.7
8538,56.52,30.03,66.0083106,42.022,44.91
8539,57.07,29.38,61.30652866,42.511,37.54
8540,58.4,27.98,74.82375167,40.302,30.72
8541,51.92,25.92,83.06765044,36.295,19.94
8542,50.11,16.71,79.62610594,33.284,14.69
8543,47.08,14.26,79.80908755,32.262,13.3
8544,39.94,11.36,70.21676836,26.862,0.03
8545,43.33,10.05,73.4630248,23.173,1.49
8546,32.1,7.93,62.03109761,21.58,-0.02
8547,28.34,3.04,61.01341005,21.631,-7.51
8548,24.72,0.83,64.99166882,21.258,-9.8
8549,23,-0.08,65.13139956,19.946,-7.22
8550,14.81,7.8,64.18293457,19.194,-1.13
8551,12.03,12.21,64.69800306,17.784,1.34
8552,24.01,14.46,64.63748501,19.411,27.25
8553,29.9,18.02,68.87601454,21.836,29.99
8554,39.16,16.04,66.28363518,24.046,32.27
8555,40.38,16.01,71.98619288,25.995,27.95
8556,46.14,16.06,70.13006916,28.802,33.22
8557,49.59,15.27,66.87278294,30.485,34.27
8558,48,16.53,56.92179593,32.116,34.11
8559,46.39,22.43,60.22940172,34.269,36.26
8560,51.6,25.99,58.48986149,36.887,44.95
8561,55.99,28.94,61.37360477,41.208,49.05
8562,63.36,39,70.5039492,44.178,55.91
8563,64.8,41.27,66.8405118,44.627,54.15
8564,64.72,39.71,76.10725303,42.81,53.9
8565,60.92,31.24,65.19554159,39.525,47.87
8566,53.99,29,60.76527305,35.99,42.28
8567,54.42,30.54,58.72971275,35.135,43.98
8568,52.32,25.91,29.96747694,29.92,40
8569,43.01,25.94,11.46982619,25.439,38.6
8570,39.93,20.2,7.345813809,21.556,34.2
8571,36.85,17.27,5.415777974,20.368,33.57
8572,33.17,15.28,-1.242859617,19.697,33.55
8573,34.37,10.52,-12.35176894,20.515,35.36
8574,38.04,10.5,-16.92901945,21.58,39.76
8575,39.99,14.53,-8.872676211,23.156,43.9
8576,49.09,24.24,20.24859506,28.117,46.72
8577,52.9,29.13,17.95059744,34.129,52.94
8578,53.39,28.15,35.04476691,39.082,53.14
8579,53.1,28.81,73.53896503,38.869,54
8580,52.88,24.65,68.80295762,37.124,55.93
8581,52.97,23.12,61.13573046,34.854,56
8582,52.46,18.24,68.55944317,33.873,54.51
8583,52.44,16.1,67.26470647,33.834,49.97
8584,52.9,16.13,63.18405553,34.911,46.92
8585,53.24,18.65,62.97371327,37.386,46.75
8586,52.61,24.64,61.97916472,39.831,52.08
8587,51.31,17.09,73.98870718,37.744,51.13
8588,50.74,10.55,84.69065783,33.818,44.82
8589,49.76,8.49,77.4346256,29.767,40.25
8590,48.53,4.04,79.55129777,27.382,33.15
8591,48.38,7.34,85.02247099,27.279,30.39
8592,31.88,0.9,77.61127314,24.39,25.85
8593,23.79,0.01,75.01743954,22.016,1.59
8594,0.09,-0.96,61.61826401,19.595,4.57
8595,-0.04,0.02,54.08334907,18.126,4.41
